x,y,z
47.584014,156.076733,0.671245
-13.850864,19.708460,0.608138
10.424403,88.197810,0.675907
-64.941268,177.558065,0.814780
271.969008,79.067004,0.966748
-68.909085,101.609133,0.409254
5.086367,-78.424590,0.528386
-15.479144,81.869127,0.986760
65.789314,148.047069,0.499658
-238.431551,-42.572771,0.392190
64.369285,-92.669611,0.851251
-98.483099,-49.146897,0.102058
39.280050,13.573104,0.273843
50.034314,-3.614181,0.468612
2.627404,-42.922471,0.781745
-122.179530,-36.851279,0.235274
183.077490,-177.586820,0.678867
109.965761,-5.792207,0.691261
-28.644411,139.256187,0.368352
110.144779,-78.229015,0.758557
221.574302,124.645666,0.902010
-18.469915,-42.924034,0.773648
46.684838,-93.480084,0.636401
-17.694453,-50.300012,0.091328
-6.636757,41.838511,0.161580
102.102553,-87.720096,0.728431
-141.870794,54.907881,0.550147
-4.874488,-71.645985,0.376002
139.110483,-13.644041,0.410796
-137.963463,132.467165,0.079196
34.132639,9.265807,0.601658
-145.875274,-155.959678,0.295392
-134.021471,-64.296311,0.244764
-102.293253,-23.774935,0.120935
-18.747043,100.346268,0.558768
66.456951,-51.681643,0.782246
-45.849783,-136.595532,0.202996
-49.223780,13.987572,0.602840
185.551175,-99.208933,0.024946
40.320541,-98.331047,0.074530
28.053592,-51.451401,0.385173
-89.554735,-62.929096,0.290584
122.896688,-26.445886,0.607671
15.610106,-25.991180,0.734662
284.268576,40.755709,0.704024
65.632471,18.971886,0.759794
68.074743,-96.128245,0.368713
41.616465,-63.382123,0.681716
215.168046,-2.945810,0.917448
-48.012976,-2.122643,0.217748
-145.528522,-13.796319,0.331935
110.881750,-11.629337,0.620341
-133.078404,-277.914059,0.723113
-55.768503,-49.005983,0.947733
-63.658008,-9.589615,0.370395
28.905422,46.207855,0.324567
15.840823,31.585319,0.023440
15.142439,14.170903,0.948847
-0.941610,5.618772,0.712303
-21.809044,151.327687,0.593660
-138.348535,-105.635000,0.889444
-140.169399,-58.723608,0.006302
32.663601,-19.634227,0.945335
38.142966,-134.063115,0.594514
-42.822803,-69.516534,0.894893
-58.646386,68.398900,0.907842
-70.932402,62.349367,0.264783
121.968493,6.652138,0.599545
-38.161570,57.979307,0.978290
-163.633750,-98.818027,0.134142
-71.679790,121.430730,0.576986
24.374275,172.014771,0.382270
157.575288,165.023770,0.252075
322.008264,35.480481,0.157307
121.309779,78.276360,0.044044
2.100283,109.152407,0.669776
-97.121347,-123.011201,0.147108
5.847236,108.471786,0.368115
8.149382,-303.804675,0.155938
10.717012,144.533385,0.216618
-198.369858,-129.522470,0.549414
22.466599,13.084805,0.323553
44.883791,3.644495,0.228348
-14.344111,-80.589172,0.909900
240.158347,136.242702,0.188245
96.142815,225.341062,0.850747
139.464959,74.622533,0.293600
3.857990,-63.416382,0.867132
11.134993,-11.345521,0.314141
53.707877,10.184170,0.828325
20.589882,-101.097526,0.519814
-31.283042,-56.966091,0.871794
-150.509061,-74.119332,0.493541
-162.581619,91.965891,0.858012
79.530895,-41.294526,0.558123
-62.594620,-46.636115,0.272543
-132.161579,23.787747,0.565303
40.196070,93.278716,0.273638
101.335197,-218.650564,0.449900
134.276815,102.328973,0.199864
-1.715119,0.286778,0.317137
10.044154,92.814467,0.331857
-111.323590,51.419937,0.720816
-55.355357,-290.226241,0.690301
-41.810639,50.842607,0.659878
53.414700,23.799956,0.954337
-134.624625,39.285034,0.492100
117.949025,83.780010,0.589659
-10.804061,157.624781,0.288021
70.410962,-50.336946,0.382844
-37.370676,-238.758425,0.914901
-193.496629,-63.359626,0.867646
27.067703,14.556242,0.788191
48.122087,-113.307464,0.115154
235.159049,-187.436387,0.469788
-135.775597,-92.484043,0.057794
135.947117,99.892324,0.392147
-52.825264,186.114749,0.582908
-67.120319,-168.013374,0.987154
40.906609,157.362950,0.019798
164.091763,16.863954,0.732090
28.415127,-61.242942,0.392089
-66.599610,137.652211,0.440185
0.512644,40.244536,0.035526
-129.876391,176.127358,0.985587
7.968490,-65.533033,0.117328
51.200601,-54.109122,0.553408
-160.898840,-208.793883,0.649575
31.886359,-174.553923,0.083352
52.434999,142.675790,0.918678
71.777100,36.938894,0.879465
37.075388,-201.416942,0.232891
102.409385,198.198151,0.616553
-2.455363,131.218979,0.556345
127.330118,-59.519972,0.014654
-138.879272,52.780850,0.693813
38.288474,84.395521,0.858478
14.139757,-28.960355,0.269595
-15.111303,74.297863,0.065702
66.549111,22.732471,0.227423
-114.009852,44.995026,0.331332
46.415858,-103.826311,0.264853
-159.119883,-200.717945,0.067419
59.387753,45.827228,0.411485
47.015571,-66.344601,0.465830
68.118243,30.815966,0.732418
44.654735,19.214871,0.415059
-94.723572,50.206317,0.418335
40.970567,-2.112646,0.531275
17.913429,11.675439,0.059331
82.998029,76.063126,0.324942
-139.637148,-19.969564,0.433536
-24.673502,-7.625154,0.764618
-123.838004,-56.917779,0.575789
71.212073,-102.459619,0.195153
94.177923,-53.182820,0.486838
-16.889782,-55.977119,0.708517
171.357390,-188.186477,0.505549
-62.905428,-92.495044,0.395053
-100.890718,-42.441501,0.012186
183.275581,-58.721550,0.161267
54.792026,-156.327739,0.046575
191.343638,75.878505,0.910028
-198.854082,-67.575470,0.185022
-37.184842,-84.100090,0.028603
74.586016,98.691395,0.135434
169.917621,-119.331255,0.294868
133.176422,98.504548,0.898225
-129.234124,4.409490,0.856755
21.561834,11.454585,0.454157
25.529024,-60.500960,0.516375
-231.571804,93.090600,0.422266
187.048487,168.013260,0.188953
20.916854,27.763933,0.110581
43.293295,-8.400461,0.365324
-49.549942,109.800194,0.692815
-7.627767,90.680037,0.476197
149.117030,99.269076,0.057794
-84.439696,-65.494281,0.229339
-29.495182,61.406448,0.931000
-151.102536,-45.121187,0.054597
261.474695,237.679401,0.178488
-57.509494,-189.566155,0.105195
-156.659166,-69.993757,0.471539
76.524761,149.535756,0.214803
1.227108,61.927864,0.526416
-104.992928,-73.110785,0.201395
-99.081927,-91.275919,0.426749
53.266803,138.175486,0.835889
-6.835458,-24.381502,0.066080
-74.931019,-54.549865,0.531097
-5.191218,-32.422132,0.114153
-46.677388,274.759915,0.205156
83.074495,-84.191362,0.084676
-188.378760,-21.749478,0.275359
-10.069592,-112.558849,0.107943
48.659907,-181.966228,0.517960
45.555976,-84.051031,0.287776
131.309103,-95.070180,0.943412
33.454678,-51.829667,0.224873
77.042295,205.243207,0.641332
-0.372098,-44.707467,0.530484
36.065156,-9.975375,0.538042
-217.031858,-74.271677,0.532041
1.477644,88.886782,0.348254
35.186011,61.492332,0.359671
-51.306531,99.230939,0.771224
-87.230447,61.853556,0.639871
-34.633440,37.443267,0.547973
142.536815,-44.360850,0.255098
77.028385,90.173753,0.603003
-189.768351,-54.922196,0.114044
-3.493598,-92.446832,0.217957
103.743883,-82.253088,0.494952
19.093127,140.230050,0.914268
16.581593,111.955583,0.375405
-81.066394,-48.039437,0.032134
-74.124715,221.753834,0.219710
35.625923,-100.525098,0.442507
-21.309037,4.145917,0.013125
-13.816475,-57.770267,0.772837
-63.611799,118.071213,0.350361
-73.937221,-7.006952,0.190596
-4.756679,-71.033686,0.885409
-55.434109,-245.302894,0.322285
-104.090825,35.131529,0.707119
-41.249824,49.957968,0.118298
88.634506,-21.632070,0.561944
-5.499929,114.145000,0.326778
143.378455,-57.946636,0.244285
-148.464895,90.971390,0.777965
-52.871889,-57.241702,0.526433
8.908554,-58.156140,0.747163
167.107967,-57.931470,0.431485
-30.714746,217.389465,0.583208
77.614383,95.163828,0.202895
-115.534621,119.661178,0.569444
120.845317,47.393615,0.318129
-51.031940,-88.830890,0.865312
11.687813,27.760569,0.541395
-45.990586,-138.887238,0.600676
0.249789,2.860959,0.805195
141.579570,-70.605681,0.901912
29.592393,-75.760249,0.928424
-54.817428,12.410241,0.839957
131.683660,-34.453006,0.077036
62.572396,102.206327,0.756983
48.712556,-70.559073,0.285498
32.475120,-70.527218,0.001396
-18.988991,-44.582593,0.671182
41.877858,194.291651,0.856881
-36.657702,-217.296247,0.583265
17.562544,-110.308350,0.064613
107.448925,6.545589,0.065231
-7.914798,-157.972512,0.830000
68.760108,-80.931718,0.997046
115.136270,77.767278,0.868324
23.737060,-120.096578,0.853043
179.696022,175.494683,0.046747
38.301125,68.944095,0.278614
53.523161,72.911672,0.273376
-272.296702,83.126826,0.953541
-98.923234,130.459185,0.173583
-8.206011,1.253499,0.232099
-6.159353,56.559086,0.819174
-144.049754,-186.985836,0.007035
156.088386,73.917038,0.660171
-31.016166,-23.622148,0.362304
66.990031,-249.861440,0.086030
77.364652,134.050860,0.765746
-194.080019,55.654593,0.914263
-70.720351,-34.648700,0.959657
99.132290,0.353898,0.129732
-119.596505,-125.156383,0.587561
46.654754,39.351988,0.830490
-2.746924,9.688276,0.641837
-15.644061,-93.725332,0.390237
-106.593884,-102.151365,0.379851
25.956711,-124.920249,0.926981
-2.868687,170.684618,0.644480
-97.777010,278.620769,0.341816
79.257711,-98.739909,0.088550
-80.918563,-61.866560,0.110434
7.710093,13.661868,0.042358
214.181117,-210.382274,0.307609
52.185255,70.015823,0.278732
-104.536894,-232.196396,0.680366
156.539382,-105.863640,0.811391
-36.965607,-77.239465,0.241271
150.351475,8.752866,0.491398
-158.197934,-0.830177,0.289986
71.828315,22.701119,0.606993
-52.454711,-81.597186,0.895749
-12.875469,85.393869,0.197053
124.131051,162.862863,0.624820
58.626344,-137.941054,0.297028
-13.353865,-142.902084,0.509848
-40.534728,-107.148382,0.530736
6.630632,111.442633,0.567719
-2.869009,-53.075559,0.192171
23.627834,34.276479,0.857169
19.766229,18.695548,0.919074
66.031144,229.125688,0.133738
-10.253309,67.154460,0.297024
121.700722,40.543390,0.810260
54.293779,91.103473,0.874738
62.134285,-104.542450,0.060436
-126.934101,189.240339,0.889897
25.378105,-26.350837,0.504767
-196.551881,-34.563734,0.528441
-46.150603,-6.148800,0.111220
17.366179,-113.895180,0.672168
-170.926875,196.727901,0.668231
117.371698,47.907700,0.958338
-36.507719,-1.185274,0.715534
-90.049429,-153.522711,0.392179
-174.748692,-79.185591,0.994542
-18.730420,-27.750643,0.063617
-31.077341,41.971124,0.866306
114.580721,5.282118,0.692844
-9.546003,14.879831,0.934862
27.232068,-145.778602,0.470750
83.596114,6.642809,0.941371
133.306620,-57.387391,0.378288
-34.262129,17.724735,0.673683
-88.221428,134.073194,0.226683
192.173184,-19.847833,0.526882
35.970923,-74.126636,0.272330
-179.974165,95.629178,0.335195
75.834259,31.676873,0.981119
154.197123,-76.386178,0.021829
75.419871,4.739694,0.376321
55.296040,-167.528831,0.625758
55.702166,10.522449,0.055998
-68.811078,231.951685,0.343426
-60.274612,92.093591,0.098124
134.735458,126.096792,0.118051
69.905686,31.708087,0.459179
115.266091,31.017123,0.242624
101.960169,-68.082117,0.978698
-18.771509,-96.107531,0.439511
27.238924,185.752462,0.475271
114.516642,10.358119,0.035373
133.603618,-26.643998,0.064247
68.402613,-38.385903,0.648198
-37.657572,-74.480457,0.066648
164.319900,-70.888717,0.887940
-22.575223,-29.266160,0.359922
-2.564326,107.233524,0.171683
29.444533,-7.791181,0.223393
-107.430088,114.940257,0.146179
26.914222,199.573468,0.892602
15.043907,-82.031150,0.845972
7.573086,50.443310,0.578517
110.332234,176.159968,0.163170
-72.892447,251.398400,0.324051
-155.273717,141.961856,0.208815
-256.790752,110.392710,0.963478
53.560646,265.205645,0.489196
115.588429,-134.487708,0.287126
-57.860781,-33.469924,0.027746
-27.172932,23.274041,0.467091
70.079100,68.832585,0.982961
53.988249,93.451832,0.730594
-121.492442,-72.593883,0.643743
-34.749405,97.190590,0.459215
-142.873691,93.769605,0.900426
-64.619644,98.758497,0.053426
-15.630399,70.713651,0.864653
-108.373663,-105.897503,0.387480
-134.479025,20.223364,0.270332
-23.867018,33.113521,0.568404
-55.714177,38.267866,0.274694
-32.933094,-65.091361,0.857354
-150.615929,17.049199,0.762963
268.326789,28.966513,0.313827
-112.977509,233.034729,0.204812
64.692820,-36.958058,0.236151
-9.695097,29.632306,0.988593
-117.245206,-129.917254,0.241059
-76.083114,-45.787329,0.839962
-64.017165,-236.257045,0.324083
-69.547349,47.105832,0.687343
40.600800,-89.283535,0.206763
-55.007077,-25.864002,0.151039
-263.658700,61.424843,0.561583
9.604837,33.597056,0.669034
134.220286,3.888599,0.026908
48.437162,76.577613,0.208568
57.869410,-11.438647,0.788551
101.114486,40.179013,0.845968
-124.910230,-128.259883,0.994941
17.953537,-109.808756,0.801232
-116.504639,66.116408,0.988156
-26.553230,23.651283,0.793072
26.812323,64.598978,0.935478
126.100955,-247.795496,0.971588
35.941925,-41.787340,0.609758
68.185508,-47.310818,0.808038
-160.912238,-41.745852,0.047407
59.644413,-0.506143,0.076046
-201.032855,-12.003452,0.723361
-4.452650,73.347251,0.485369
22.311164,113.477067,0.130130
165.706870,-79.531772,0.455801
163.875610,108.624405,0.738458
18.491864,-310.671017,0.164369
134.941043,62.688708,0.774452
-18.186866,-71.574550,0.124388
84.430821,-49.665790,0.854509
-97.750174,-31.897414,0.443776
-116.095949,-64.274806,0.157158
151.086760,-60.101629,0.275046
-174.749642,169.305222,0.451844
37.835642,-19.974609,0.848076
68.404065,57.545909,0.962974
-63.148201,-148.448094,0.003349
-264.800657,19.352174,0.666490
-158.631971,-178.343351,0.972981
-54.929476,-168.980341,0.048701
-107.604678,132.572457,0.130372
-71.921791,-216.577816,0.467718
76.436735,-67.734994,0.647544
-63.309958,-21.811865,0.260376
50.285793,150.094049,0.009076
-104.104488,-86.032675,0.852481
7.562796,111.876495,0.004181
89.737471,13.088594,0.563356
78.967500,61.351965,0.103616
69.510285,-65.001383,0.419653
82.349954,-3.169345,0.398254
126.732334,-18.675363,0.914481
-20.678099,102.916449,0.542468
132.703858,92.554621,0.573444
-72.910489,111.720967,0.550158
-67.931164,-98.499546,0.294206
-149.809574,-1.234377,0.261419
148.469053,220.011143,0.044766
-91.791740,-116.872272,0.605601
-198.036555,14.641493,0.299894
-37.953887,-128.292129,0.595504
-47.191006,-199.771375,0.115670
-85.091834,33.980195,0.030818
-81.392327,-131.336351,0.605278
-88.702530,68.607520,0.421316
-82.522957,-110.587564,0.554084
-34.579382,-102.493196,0.142036
-129.214357,-17.983881,0.947122
-63.808157,-20.867286,0.310431
31.404425,-123.545135,0.561899
-30.960124,-1.243257,0.804871
-35.448227,-67.778379,0.258353
-13.552278,-43.869308,0.933822
-91.032912,95.637651,0.245233
-11.759204,226.170241,0.810458
-91.461006,-95.919671,0.999971
-31.913884,-48.899392,0.290925
44.764472,-91.536558,0.952557
83.068946,57.530994,0.335300
-10.695363,195.001764,0.034057
-79.480933,27.736876,0.817606
-118.920860,66.155255,0.020956
-97.271241,314.203262,0.153726
-35.560767,-55.408577,0.313650
-74.616494,46.060808,0.142814
25.690653,-36.789113,0.893207
14.933474,1.650436,0.722363
83.726418,12.128099,0.970136
92.083221,-63.439887,0.572471
49.221128,116.833442,0.555082
-36.109669,57.007908,0.614536
66.449917,91.495713,0.144274
34.710351,-157.439477,0.033697
-58.179105,-121.392627,0.969407
-2.395559,-23.912243,0.104449
9.746599,92.116018,0.212513
-91.678585,98.501045,0.642572
-41.946381,-152.147288,0.500512
-23.310999,267.686656,0.484169
0.593285,21.606510,0.262151
-113.041928,-70.684448,0.960638
-67.073842,65.715711,0.260333
48.789560,11.763221,0.094041
8.907320,100.451465,0.628422
-133.159893,-36.114855,0.949815
-62.016628,-103.622623,0.558113
57.978147,-79.044651,0.461094
-63.593119,-101.891684,0.884082
206.672007,-252.773008,0.481894
180.442069,60.041136,0.174474
-122.596152,-30.385222,0.989213
69.423702,83.951756,0.744223
25.960233,187.755281,0.895390
-109.777471,-106.485250,0.851281
264.421131,108.259249,0.244011
76.055937,-51.460746,0.207694
-83.435785,-116.633939,0.888359
-48.675701,107.337374,0.721167
-78.673573,-24.215163,0.038380
104.080982,-101.250819,0.627263
110.572113,-31.696390,0.978526
-94.989166,-76.930433,0.824036
81.784770,-87.443032,0.578650
-166.525553,-32.872225,0.317133
28.632835,15.703212,0.804559
129.376501,-235.138815,0.325130
113.057550,-164.468893,0.749538
-37.993521,71.924260,0.498594
139.385086,35.637444,0.219805
116.893849,-13.923419,0.901178
117.448949,10.249781,0.610926
-97.793059,62.632689,0.391017
-8.791120,56.603769,0.882955
-62.332577,-55.943110,0.608139
-34.444903,100.540972,0.903345
117.424563,160.183910,0.901410
129.223302,-17.423461,0.050010
-122.491085,7.515208,0.595969
114.652056,-80.068183,0.006682
148.223842,160.775296,0.675479
20.113392,-132.670511,0.191845
-130.802246,-23.321851,0.204029
241.552929,-101.577515,0.059248
59.608126,28.836544,0.708057
183.191946,-77.895954,0.267913
36.264881,57.753534,0.198380
58.611608,82.001752,0.988894
40.839302,-90.218766,0.693693
174.366456,-128.407338,0.785435
203.238912,-93.066072,0.864029
-105.482692,-6.723871,0.579274
-51.626906,56.086741,0.157857
120.759223,-43.881477,0.158764
42.274885,-47.121189,0.083970
19.736141,34.704086,0.966717
67.483304,6.955538,0.305758
245.252260,100.025390,0.238868
12.278926,-108.889158,0.762968
-107.081105,8.669846,0.203296
-47.192376,-251.012170,0.574131
-37.086879,-2.369904,0.220943
20.585723,20.817414,0.611985
-98.130715,-84.303638,0.307540
38.774366,119.711769,0.606421
65.935556,70.532080,0.436376
-30.602665,-122.356491,0.546164
52.233551,-81.622042,0.596824
-20.491358,-189.737157,0.926533
96.078893,114.355852,0.189323
-109.738598,33.278754,0.333192
1.943428,91.747384,0.958599
-9.820225,-163.693195,0.594560
-110.677582,-134.300273,0.313803
1.336325,-68.047508,0.060197
65.487177,75.828048,0.208324
126.703340,-52.103843,0.554018
76.272483,-145.847006,0.436629
166.685718,-2.358249,0.702864
13.045015,-3.841146,0.311064
-177.090385,-82.091104,0.264099
-77.750921,-26.851184,0.409147
-73.401491,83.743056,0.986995
-63.371057,79.600732,0.838006
38.319845,-104.077195,0.520893
29.240878,92.341297,0.524710
42.345597,172.410362,0.491717
-240.112185,-0.096876,0.986428
-161.343695,-119.615439,0.693081
-142.418110,74.482361,0.053013
-181.719499,-4.470242,0.165635
-126.850268,-146.040783,0.179856
63.776345,-32.889200,0.861559
-46.040754,-67.138037,0.108884
45.816316,21.313644,0.265310
-72.851040,38.005783,0.089872
-132.104743,-110.626977,0.660986
-98.559677,74.421076,0.503268
-69.959811,-68.471035,0.411487
-149.537427,-164.636388,0.684708
-103.317193,-0.637396,0.840399
-72.833721,-14.731405,0.205637
89.866483,82.599732,0.351191
8.894688,202.862091,0.194704
8.579615,212.415863,0.042812
-4.772834,-46.887472,0.057501
70.927698,-216.460901,0.148237
94.412852,85.910428,0.120146
-52.847790,116.448342,0.041511
-38.714785,113.296090,0.963634
79.434874,25.889838,0.086741
-249.128760,-26.351746,0.277397
-3.855035,41.283307,0.768169
173.489338,-65.251294,0.400786
86.379367,168.643095,0.704684
67.568831,61.393815,0.074431
-81.053409,-126.401932,0.325521
129.421908,-24.091792,0.454661
-16.757956,200.742114,0.150967
37.029688,44.533776,0.543189
-33.864804,-11.325695,0.374258
-83.392769,-24.399211,0.050928
-20.585050,-221.135605,0.408404
-63.963225,-33.786386,0.034351
-175.499115,107.805500,0.097353
-267.879563,27.135204,0.834934
59.777626,75.015925,0.579920
-168.482953,56.529788,0.093489
3.361839,-63.422492,0.512031
-117.907213,150.894293,0.349338
-163.351067,81.822915,0.316512
-2.370887,-50.209493,0.898670
-58.817382,-28.729182,0.714106
57.675482,27.307914,0.604019
151.914969,51.450040,0.005545
82.291744,143.018351,0.417352
-106.529771,0.494196,0.919710
37.565416,56.115394,0.421557
-19.433842,170.672330,0.147660
-97.096498,188.507449,0.899378
-69.606857,89.340280,0.742919
38.519533,-128.455369,0.002640
52.095857,-66.160264,0.877803
-85.054781,-95.529903,0.399540
76.456785,-7.353978,0.919526
118.976861,-96.828823,0.464556
43.741841,-51.052233,0.116381
-78.834279,53.415778,0.342176
17.013214,-17.357410,0.370073
-41.388463,-62.011359,0.944886
48.334489,-75.509789,0.488032
11.973370,-120.925909,0.246342
47.299786,-147.288249,0.397281
-27.860979,118.540175,0.513240
-198.472306,83.973003,0.778969
-31.968552,-4.790521,0.555533
-27.321752,142.156406,0.452686
72.492626,-88.733517,0.580161
-48.960078,-72.669962,0.634552
98.611729,95.060466,0.474206
-45.048521,7.574434,0.031760
-6.750864,129.277191,0.710768
128.063849,94.478640,0.043223
-123.566608,82.366426,0.063702
-241.323803,83.258412,0.891790
153.056091,-9.047437,0.182575
-253.815539,40.952165,0.930882
-132.041956,-87.687036,0.340477
92.683815,202.441878,0.257597
-73.394921,-66.109676,0.445359
25.205014,46.743555,0.089506
43.378771,76.877763,0.514481
-95.371612,56.359096,0.116210
-45.749956,-2.382562,0.783507
-2.156650,-120.979735,0.391982
-266.903540,-60.096399,0.981025
-2.142480,-36.109744,0.659520
-143.248643,-60.050570,0.497591
-158.516131,-72.851494,0.686636
213.859602,-301.858979,0.896659
3.580022,-0.691441,0.159313
-224.284118,4.588813,0.536073
99.201767,-24.616302,0.743969
-13.183209,120.608581,0.789974
169.724299,-113.668697,0.140623
-61.442952,24.714214,0.170344
121.935370,13.702242,0.364487
12.980661,-123.358561,0.157634
62.709722,-9.332297,0.695668
-85.287467,145.799495,0.630467
21.968344,26.154372,0.398964
214.111299,-21.150886,0.501287
-183.268682,122.397335,0.476085
-23.871091,65.930995,0.041093
82.785885,106.551522,0.235532
5.575246,-193.778959,0.606987
6.939893,-3.466409,0.140086
13.117759,35.385369,0.300980
-19.168609,-19.131819,0.656457
31.893270,-6.218236,0.632525
-24.110325,-91.542120,0.009176
-13.061817,24.329843,0.412413
-29.212049,114.379624,0.531200
-71.875132,-158.534599,0.489036
-49.681975,-46.368319,0.624654
220.826348,-60.031408,0.718059
61.130489,179.596336,0.805485
63.332818,18.578074,0.358748
-109.672023,-51.901302,0.483058
-133.686886,-91.976392,0.322356
222.721217,9.838635,0.352111
174.284062,-56.873330,0.654401
-1.101494,-118.921647,0.198165
-145.533242,176.383756,0.911292
-109.505696,-20.609378,0.011141
-76.567874,-28.398471,0.259574
7.944784,21.553604,0.808529
10.516249,-96.236515,0.789750
-83.328249,-252.489353,0.534144
-38.340256,0.650835,0.168951
7.854988,-94.903682,0.106796
-73.909583,108.180609,0.849334
-140.085145,-197.647885,0.343904
57.193183,2.353304,0.870667
69.662599,60.108784,0.865944
7.006613,-178.952872,0.312366
86.357378,-109.222779,0.181838
-69.418206,109.995371,0.632381
39.773644,133.667524,0.494824
107.130660,184.353790,0.686870
5.989832,29.956023,0.943855
-135.554591,-96.669736,0.721655
77.892219,-12.795506,0.539386
-165.284724,72.098215,0.049373
-10.262573,55.063137,0.938665
-37.792096,-39.629367,0.851175
-53.062244,-9.849140,0.598196
155.370270,-4.985413,0.919965
94.566079,-9.580340,0.238211
-105.571453,104.675032,0.618658
90.177119,27.048756,0.146802
139.785221,139.606043,0.413801
93.081241,17.820506,0.604551
90.298164,62.002008,0.590090
-188.890467,88.347007,0.796796
4.288211,20.382384,0.864656
-9.294809,137.627478,0.492746
54.751234,101.285615,0.743972
-13.891354,4.811439,0.993031
128.293176,30.382969,0.761884
-68.293597,-24.567875,0.536257
-24.630059,13.912487,0.574950
0.655126,-80.930696,0.788008
-60.086938,-41.791948,0.540406
-12.051465,-29.612930,0.596082
162.053811,57.575678,0.957401
12.785386,-27.922626,0.023215
-35.095664,-103.880057,0.248692
105.240828,67.573463,0.430533
34.727495,132.954197,0.846873
214.686342,185.670630,0.097340
-118.587457,149.866781,0.840267
66.377347,156.005552,0.020920
-100.073823,-0.162202,0.483297
-3.711892,-61.098479,0.265682
-12.209700,-241.822760,0.146923
-74.204034,161.649820,0.313707
55.096850,68.846607,0.439339
-108.635143,127.277988,0.568034
16.092606,179.385470,0.161322
-79.472817,36.731020,0.788280
-140.554662,-59.196677,0.679693
-74.551119,-22.364910,0.031476
96.541481,40.362442,0.306740
138.897413,65.990212,0.690042
67.672624,63.953210,0.421148
50.748959,-82.001676,0.802024
-112.194030,-13.796854,0.322499
-73.897480,-12.324011,0.570900
-48.790648,-65.790323,0.385939
79.095623,-36.910046,0.261123
119.656168,87.284167,0.948505
38.002906,-0.563268,0.883224
47.810686,140.023727,0.350009
50.732188,57.442098,0.291191
-42.590610,-180.227834,0.589678
-9.585554,-95.582484,0.671258
0.181172,91.330530,0.751526
-174.164995,49.027578,0.588530
-63.146351,279.752132,0.394620
-25.346884,283.426722,0.867707
207.942561,81.093346,0.333444
54.703515,-95.891497,0.770730
-55.394392,-176.954414,0.745864
-116.833327,-164.076445,0.000813
-105.312914,32.603728,0.887081
3.276212,-62.189612,0.978163
-31.217642,-41.682720,0.674303
-371.417883,-94.221171,0.278596
144.946255,-152.678238,0.014091
-120.118126,-19.234519,0.066142
88.613844,88.405685,0.132098
-83.657286,-58.851088,0.007877
-24.620480,-153.117932,0.835134
-54.524039,-13.650007,0.006527
-115.589973,-54.562044,0.124815
85.969529,-56.072546,0.555023
-42.904895,105.463515,0.055962
-97.644190,26.716588,0.938981
43.386855,47.938086,0.652035
-5.974150,167.485739,0.267757
79.044938,-7.615438,0.102314
-146.007357,-39.359076,0.032334
-14.249090,104.442396,0.663550
113.074987,-1.322609,0.311217
48.377176,57.237638,0.226788
-59.745099,52.413027,0.960836
-171.456748,168.362468,0.863352
39.012065,46.843187,0.110477
-1.853469,-144.410869,0.158141
-22.940922,-30.101756,0.326436
91.486942,26.812113,0.173647
17.799148,60.795669,0.101222
6.712238,-118.466003,0.501368
125.716125,22.996172,0.264913
-85.354094,-65.800285,0.700978
68.749388,-60.408523,0.469319
-14.346697,-0.150854,0.787168
-8.233806,-21.850297,0.160679
-106.040810,-87.850196,0.712647
163.312406,37.000988,0.190112
-33.171695,30.013100,0.509552
-183.435035,-275.751229,0.666859
93.076881,-22.317388,0.996183
-57.551567,-34.375254,0.613997
61.247087,68.715251,0.774735
128.332604,18.899807,0.757903
57.654591,68.160620,0.141082
-109.405153,94.130048,0.071382
-44.188345,-18.564236,0.240600
-121.269555,25.787141,0.659837
186.955043,0.317658,0.340381
158.687040,109.682156,0.876862
-53.822760,-112.398125,0.108312
-44.463544,-74.967467,0.648222
-202.359394,-38.123966,0.111675
3.277672,-35.168599,0.594879
7.631834,-25.085688,0.779734
-33.860624,19.442955,0.589198
-39.449522,-90.423706,0.807756
-177.671873,16.243568,0.675460
38.371906,58.858413,0.502968
25.479212,20.144841,0.929886
48.470210,-3.478970,0.260580
-26.224505,-109.598579,0.641289
-67.819176,-168.736832,0.462669
50.740341,-62.045116,0.738232
-83.249777,138.653667,0.458850
41.572254,37.622601,0.677439
437.906015,150.254558,0.957997
103.153629,145.967178,0.855496
115.223056,-28.778117,0.789722
-4.468197,-21.312677,0.505309
-85.292801,-28.314743,0.600469
22.536784,9.831230,0.509620
85.784194,-59.700111,0.532081
-19.251781,68.320089,0.479753
-162.412350,-71.519422,0.949870
-28.616843,-10.604875,0.632442
1.384066,142.332558,0.623971
94.911890,22.515430,0.217924
24.531997,28.991707,0.560149
111.357372,-117.992607,0.982339
-117.155635,6.870536,0.585474
53.407595,-121.688933,0.389071
-73.287193,84.535746,0.080805
-45.391753,44.842097,0.968916
90.387614,-1.765153,0.652511
-60.297839,-123.824264,0.310474
-67.997530,-154.073532,0.244591
-127.037346,-142.636108,0.681628
98.398677,17.962954,0.759338
22.114930,87.685006,0.428082
18.789978,-36.437276,0.410464
86.674813,30.521494,0.941533
-97.252034,-0.783864,0.937979
-11.766714,120.034726,0.849073
-74.284484,-199.152337,0.746866
44.380342,-243.915252,0.765548
87.566212,-47.079538,0.264218
81.463615,-163.172625,0.054493
301.082530,-31.464760,0.800138
-90.785780,-4.193861,0.622515
52.239629,3.085628,0.795306
