x,y,z
83.804850,-20.939670,0.348395
153.808249,-65.209803,0.639494
150.031890,-218.009560,0.599814
96.459807,57.736732,0.616909
-106.253272,133.572380,0.177407
57.005859,25.386870,0.476070
-49.890732,95.965232,0.883338
39.651681,-29.482906,0.801763
149.153548,108.447878,0.932006
-118.700159,65.343424,0.131058
-125.304426,81.128254,0.380786
196.947413,47.128088,0.956578
-5.131592,-8.189987,0.934952
-66.581842,45.267310,0.603830
-10.574305,23.521979,0.225779
22.490392,-12.608442,0.673968
-74.103384,-68.026229,0.749880
-70.057868,-108.613106,0.846651
-142.033515,5.240923,0.464285
-107.827264,108.417926,0.403298
-115.414049,126.208328,0.640601
41.743842,-179.767665,0.181295
103.611723,-147.600557,0.147261
-65.268424,-1.957190,0.652258
102.725715,65.578740,0.184475
-7.053869,121.226336,0.777985
146.350838,-2.306222,0.007856
-12.985123,153.244449,0.989453
74.901052,-98.774478,0.987282
216.986638,46.093549,0.076187
53.187968,87.218050,0.350289
-168.194635,-60.482210,0.454741
204.951727,-81.747725,0.181004
-62.595620,-108.072715,0.096999
80.308637,-3.049433,0.168788
-92.120013,-235.678904,0.026302
-61.956755,-29.468734,0.663911
4.084677,169.858884,0.500178
67.495255,54.518656,0.018774
45.141732,-108.501851,0.983959
-78.483018,-237.407016,0.193838
-35.214205,94.661865,0.188530
36.492504,-85.179663,0.205754
-95.006528,59.889837,0.608737
-40.693442,-37.416627,0.283157
82.017897,-149.929381,0.437303
61.303292,-57.510811,0.505408
-23.877053,-24.286224,0.755895
102.424444,16.979713,0.108823
82.287570,84.610922,0.253360
-122.821466,256.748441,0.105433
-167.187905,-300.642202,0.550356
45.404543,87.604940,0.915658
40.348591,-80.522425,0.514257
-159.914061,60.150576,0.368754
-45.076093,127.778021,0.125783
38.734626,-50.703111,0.150800
-15.889162,-88.893820,0.358434
31.094088,64.792741,0.122782
-118.845186,88.574334,0.225656
-20.653644,-47.885973,0.147497
174.802449,-146.610466,0.140974
-67.645553,10.277568,0.373343
-168.703054,-18.579342,0.566325
-21.550532,-79.898785,0.786262
-25.698371,76.318885,0.926272
-121.039411,-213.496601,0.281084
-227.530232,-176.385761,0.783175
-4.797348,-98.495609,0.963728
98.411205,-47.822997,0.104201
227.290187,78.965508,0.114019
102.390136,-110.948696,0.646111
-100.382736,-201.182403,0.307898
-19.228279,19.208165,0.794483
-150.655689,-20.367556,0.485203
-129.973591,-15.955152,0.262218
-97.296194,-40.774505,0.574826
-64.673181,102.439503,0.544259
125.074972,122.567875,0.269681
-24.277188,-184.565453,0.737552
21.648452,-6.931788,0.251911
25.567123,25.052588,0.090971
-35.709103,35.663890,0.969381
206.652179,-47.633288,0.330331
-235.423073,-172.360229,0.447172
59.829530,4.286249,0.719607
-69.829969,-158.577011,0.541353
-16.978398,8.470002,0.048276
237.077168,187.954953,0.359984
38.829169,74.638246,0.256128
-80.030100,111.558266,0.140047
-9.403992,-71.767595,0.174069
-29.589720,41.210578,0.301633
-56.631727,-140.145633,0.467596
-57.959660,74.680991,0.836953
140.702634,68.959749,0.387450
-37.433463,49.245300,0.724803
7.358735,5.139520,0.174870
123.572520,-24.785998,0.444862
-32.899631,-60.870514,0.706457
-3.102437,-36.687837,0.751659
88.471506,34.376905,0.455842
171.849925,-186.628080,0.028438
32.760633,-15.715473,0.999685
-21.144576,32.167120,0.997186
-164.286437,46.379888,0.001750
-101.453844,67.628546,0.095870
95.216369,-37.194041,0.747947
144.954260,-40.646196,0.717854
125.749099,89.415023,0.133870
-59.675366,-81.533561,0.698243
-38.774095,78.954467,0.214135
94.092521,-97.428990,0.617999
-131.511760,61.739366,0.585970
94.763555,86.575985,0.309104
-142.358399,-155.413924,0.394216
-118.307313,276.467593,0.597194
8.415014,-69.154581,0.438443
-55.031809,13.687750,0.927011
-65.616738,-314.353368,0.703722
129.062336,37.501111,0.699233
132.716737,8.774521,0.823954
35.400167,-157.563312,0.998478
-90.603288,-27.639434,0.874481
-43.481273,14.991914,0.585843
-64.580084,-13.265939,0.178097
64.733330,73.141173,0.891022
-74.348102,83.661861,0.557808
-178.786184,28.565137,0.079325
121.872460,-51.875788,0.144057
-172.525947,-10.114799,0.554836
131.059122,132.936015,0.349351
-21.852125,-169.506213,0.321280
147.575508,80.572076,0.007074
-48.983781,-68.850197,0.645991
-41.550408,14.049150,0.773923
4.242424,40.610482,0.925587
8.875212,211.123784,0.345154
-109.685317,198.100137,0.281328
-154.345539,-96.546519,0.680878
90.118912,34.114507,0.192906
-162.919988,161.559531,0.609368
-165.421137,25.326632,0.402036
153.478886,30.188410,0.912588
167.168824,25.589144,0.368896
-51.958035,-242.282864,0.424622
117.610043,43.314938,0.555673
34.889883,125.687382,0.313816
-102.230383,-17.974748,0.615057
-70.911475,93.707981,0.153186
34.178964,48.921961,0.803922
5.372345,-71.083994,0.392441
-106.113922,-53.005110,0.146575
14.260330,71.514418,0.152623
-166.742628,97.818984,0.325418
-49.427222,32.346728,0.572692
142.823039,23.855488,0.311603
67.626101,-56.354257,0.165164
103.057108,-78.451748,0.059782
20.373943,-81.699803,0.187171
84.214020,-83.992377,0.860020
48.219975,-56.563937,0.759573
-109.863987,-175.486339,0.562215
90.159408,-3.908599,0.787178
-234.497687,220.051244,0.825178
38.968846,64.331116,0.562276
81.480876,-0.216970,0.816596
-138.181217,76.028709,0.374073
99.053621,71.322266,0.648642
79.864506,-69.796012,0.453385
-96.223412,-89.493339,0.768603
-25.296972,12.612456,0.351478
9.693540,-73.364581,0.087622
110.826103,-25.246416,0.527268
187.629327,-70.374535,0.758890
-122.630529,-61.069907,0.992813
-53.005110,87.145058,0.435013
18.741641,-36.236669,0.048170
97.123633,199.166201,0.609206
-48.559935,-19.938640,0.623264
48.505163,-97.667527,0.772824
-69.205878,-213.842602,0.007011
-283.367827,-24.589828,0.503182
36.111093,-220.220595,0.960067
16.245212,134.200974,0.139440
-9.578032,-105.228513,0.853153
-221.131209,-253.647575,0.944893
-110.819999,172.670237,0.622701
110.949361,17.346338,0.273985
9.658435,35.063615,0.471882
-72.603946,61.670256,0.999675
-65.275353,114.917487,0.408244
-55.294922,167.914891,0.277365
69.826788,8.590644,0.886195
-132.820320,-141.110682,0.996826
52.318265,-1.257598,0.489612
-118.834122,69.388884,0.863102
56.434519,-75.224217,0.898449
-137.938310,7.374142,0.940105
63.913820,-0.433954,0.922752
-36.571275,-62.889405,0.419585
30.744873,91.057993,0.574097
-33.519020,-52.238881,0.971530
-123.654781,7.638802,0.881963
130.358129,104.637373,0.128832
65.136749,19.072635,0.794447
126.297206,38.644763,0.800436
29.829711,-137.449983,0.098784
100.015103,26.920848,0.490782
-125.621282,-137.944958,0.296647
62.586247,-125.935301,0.796890
58.565251,-113.956434,0.841953
96.503885,-17.320176,0.429363
38.945550,40.995959,0.689982
105.598016,18.771037,0.293100
-39.575600,173.313646,0.269375
88.133449,47.296885,0.418451
-103.736735,-109.240779,0.176931
134.058067,62.836898,0.291687
-73.058481,-148.936958,0.707936
-98.622474,10.154087,0.005925
-125.273576,93.602275,0.550936
189.410418,23.562446,0.951871
-97.978733,122.059116,0.594089
-130.251397,-57.383891,0.273302
-53.760917,-14.978304,0.757824
94.788350,46.906418,0.679816
-65.309699,25.792581,0.456290
-78.134218,147.785496,0.023824
7.091132,121.486632,0.234198
30.752351,-245.064883,0.332170
189.884253,44.742254,0.972507
-56.441704,-33.443331,0.633314
137.561139,-111.116508,0.550190
159.037048,245.704660,0.401979
176.901384,-14.668472,0.864302
80.508954,15.616427,0.510190
5.185020,83.134997,0.107511
0.617669,-10.279087,0.185995
14.570521,46.728529,0.565887
11.618564,-63.082581,0.079679
-109.835436,-84.429793,0.209195
-67.947531,85.467595,0.413655
3.567221,-101.896240,0.405555
-28.835194,-158.564826,0.940314
-31.485044,-19.261189,0.710316
80.881989,-66.283726,0.605769
-41.629337,54.473732,0.487625
142.537276,-46.398165,0.346202
-16.576731,-23.584776,0.517631
-18.062841,-53.203165,0.197551
34.719959,97.720588,0.383498
-152.044207,-3.559243,0.493395
62.629504,6.780343,0.174947
-22.906612,-148.032148,0.707376
242.125834,116.464184,0.707266
3.352584,15.805041,0.323227
-22.781313,-86.163877,0.971873
-15.622402,-81.588183,0.060363
-79.311617,34.449203,0.967686
37.272269,-76.904452,0.099177
88.349315,-38.670323,0.196992
-38.318385,77.658779,0.379477
-91.924422,45.827247,0.764253
25.655716,-51.024600,0.560328
37.290456,208.595643,0.650357
-0.965344,-48.078375,0.869725
-53.771674,-126.450976,0.550170
-69.304085,-27.588897,0.921605
-114.451910,2.145083,0.520917
-67.622720,-79.366699,0.443672
-71.987726,-89.880140,0.200099
-26.503413,-43.769748,0.060414
-305.160967,-82.632957,0.004339
86.832266,-118.439643,0.546994
166.915741,60.592988,0.531071
-26.982570,24.745849,0.445930
-9.070966,-104.559663,0.375671
3.220475,-83.368754,0.525996
28.830983,76.897209,0.504229
-106.146845,139.845585,0.943962
-107.797179,-24.150670,0.931489
78.058325,-4.552628,0.244861
-279.043628,-103.951539,0.760799
117.634734,124.205692,0.829192
123.124002,34.974208,0.187384
-32.025931,140.075198,0.929919
-135.714004,35.478938,0.686539
-111.933615,-29.656664,0.392966
53.524187,-6.105786,0.673454
150.159476,-35.049471,0.161156
-99.235485,68.581229,0.776494
60.396861,-65.389047,0.785179
-14.718219,-35.381664,0.541498
-97.011954,22.883904,0.106950
-105.994415,9.196265,0.088682
-90.907729,-19.828508,0.125262
-136.813168,-99.566299,0.372525
30.561550,-36.317530,0.221824
-123.551481,-50.705150,0.954578
49.167127,91.412082,0.224012
221.898282,1.694745,0.190532
-3.595411,-253.364779,0.431166
-102.999315,-103.593966,0.779069
28.393732,19.148653,0.786149
30.111211,131.905591,0.797442
57.302515,-7.571133,0.618713
37.681599,-69.191731,0.632007
-72.105915,-111.413450,0.613687
18.455889,-215.681927,0.061867
17.085122,-74.569500,0.973925
-2.323790,169.885852,0.050173
-46.590175,72.498423,0.887768
89.530757,-22.871802,0.032334
-141.632844,44.968353,0.914345
22.337405,-215.877237,0.075322
-87.484521,84.899974,0.728120
56.949132,108.906670,0.587476
-70.897640,69.399165,0.581132
142.222373,117.399154,0.939267
-38.962738,-184.816362,0.859405
-217.471687,-104.299913,0.907051
-41.576015,280.246265,0.087618
-24.761895,-71.937638,0.917634
29.619164,-53.268129,0.868430
73.641424,50.971718,0.696275
-41.722314,-75.696413,0.325462
47.076545,107.731998,0.841601
37.161739,-113.298627,0.081203
-19.623322,51.822820,0.667460
-0.624643,-173.146996,0.948002
99.103398,222.325693,0.898954
44.735264,85.855392,0.223190
35.866785,-25.552034,0.841608
110.717657,-47.511046,0.710513
-33.263452,-203.806175,0.642510
97.294647,134.657551,0.411275
89.212262,-26.495031,0.250591
74.989851,225.867327,0.331188
80.362826,12.973661,0.174363
-67.544393,36.478918,0.897440
-1.708798,60.810471,0.198685
98.842844,-175.408273,0.162203
76.649400,-172.891481,0.521170
-43.534147,21.720587,0.775065
124.037701,-19.528090,0.362757
-83.895859,95.407240,0.014965
102.295052,-9.280325,0.060386
177.205574,44.966145,0.173611
2.857466,-47.406222,0.852209
22.804337,34.601464,0.130838
88.658851,-268.208081,0.193969
41.002731,-30.070448,0.293314
157.410651,75.062433,0.667566
-163.147674,14.955021,0.519041
-130.487257,17.441581,0.630247
116.060758,-77.867438,0.606083
23.557965,-47.719860,0.999458
-12.688747,39.470158,0.894297
244.507284,53.329763,0.894464
-105.555828,78.783992,0.787310
26.351038,39.723158,0.206930
60.142023,-161.310233,0.071806
39.589534,-6.842595,0.252724
-43.282960,47.648446,0.344657
383.622202,-2.927482,0.281520
-142.722183,182.174539,0.255148
38.196599,57.558913,0.513687
46.299008,-56.993457,0.957613
-37.787171,-53.064925,0.225379
48.967023,5.271311,0.010045
-21.411548,145.642964,0.440196
35.928528,-76.110783,0.719379
-160.222367,-222.086306,0.663041
-61.216837,-191.153031,0.885921
74.216573,94.960679,0.804938
-23.774819,140.792749,0.305658
52.871410,10.365542,0.833251
-18.166257,143.101529,0.252915
71.988824,7.623570,0.805126
-68.711958,-74.797133,0.201344
-98.592667,-108.846269,0.285676
38.303287,82.761493,0.069375
57.867020,-34.786282,0.927587
-36.336554,177.997763,0.207821
122.637371,114.958580,0.172119
-101.068403,164.438558,0.746372
-37.302089,-68.789219,0.114393
-101.222990,-118.451500,0.220799
-119.830189,67.941193,0.805683
-70.038531,68.731708,0.165427
44.697127,153.735804,0.678138
-92.053570,-91.650871,0.981275
69.227113,118.239940,0.743286
4.385992,-152.281248,0.004129
-59.044202,126.739133,0.739340
101.759599,48.240438,0.842736
-145.106007,100.734563,0.421531
122.629187,211.683498,0.332034
34.728071,49.040874,0.968036
-79.151634,32.654366,0.870492
-53.059113,-94.082402,0.881074
168.740458,15.499585,0.350771
132.270972,87.917199,0.145981
-31.606108,-66.342475,0.848254
42.318224,-112.646595,0.915519
-20.851241,74.300674,0.742457
-138.033512,-82.999684,0.809498
-1.195567,3.737523,0.385468
20.822310,180.044152,0.594655
-173.850343,-121.270498,0.894232
141.873489,54.991509,0.919108
97.828753,105.920442,0.162345
-179.379599,20.732626,0.439280
38.371948,122.449171,0.373426
-24.504419,-139.121799,0.717763
-243.554495,-65.086989,0.434680
-176.522405,-143.910043,0.163727
125.652218,16.635804,0.930957
-111.507383,51.069215,0.922057
-94.947414,-122.501773,0.837822
86.984699,10.573764,0.426048
-37.795553,145.033556,0.540421
147.914029,-46.693887,0.871728
55.010381,22.838924,0.743431
25.297597,-189.392722,0.340087
-131.456682,-28.133996,0.464403
9.444677,-41.506394,0.839733
-45.985336,74.372969,0.049661
95.902367,-108.941934,0.345898
78.770709,139.898914,0.885582
-194.092509,-29.218671,0.914183
-113.168589,73.518527,0.954401
-61.761064,-104.066659,0.680624
67.916451,-77.153950,0.501007
189.766007,-168.227981,0.864219
126.004621,14.436601,0.889894
36.184405,-34.465639,0.568097
-3.044728,-76.377125,0.154470
169.250529,44.488652,0.148896
6.411714,-151.672780,0.630449
-2.593310,-100.647308,0.946435
114.934848,-30.047837,0.149439
-16.773845,3.512563,0.097119
62.514485,-64.148149,0.402982
106.480459,-27.323442,0.388016
40.444080,168.143415,0.095861
-43.122277,-141.475618,0.969676
-36.473252,74.531888,0.503124
-8.411846,-124.846688,0.151139
-32.164141,-111.736663,0.740784
5.207935,-69.075579,0.629003
-86.434933,105.215318,0.175554
203.286153,-54.045440,0.588969
19.670723,-40.976331,0.020955
-76.527295,11.429405,0.981882
-212.284287,-67.920207,0.328068
111.144089,-194.710050,0.312692
-128.705535,19.253958,0.625076
308.558334,50.478761,0.405594
-108.640774,21.436583,0.123995
14.215628,-83.555614,0.494632
49.028925,94.192189,0.298229
57.565867,30.062484,0.181904
48.249135,80.496490,0.624266
-8.817613,-58.805765,0.875504
21.767259,-66.866408,0.029837
53.958143,205.000443,0.813901
54.434361,112.961094,0.253238
77.415361,-0.982631,0.776803
-60.347918,50.982810,0.866378
-17.584462,-90.937764,0.762546
91.425935,4.864008,0.455330
130.561963,-103.535049,0.584259
125.933550,86.250961,0.074103
-21.699369,199.579161,0.979507
-35.543410,3.028592,0.933919
89.252670,-9.180803,0.304517
14.272138,-265.250501,0.238379
-121.843191,14.912935,0.607425
-75.140018,139.363396,0.297283
45.595499,-158.814452,0.138544
153.450694,39.294293,0.864403
34.059500,-60.168029,0.173245
-61.756048,185.567001,0.316981
58.937262,212.205994,0.821403
11.596816,-35.169065,0.604690
47.842636,-1.523775,0.365067
-162.065964,-106.199508,0.163471
-37.249138,-190.895704,0.295631
174.001059,36.870238,0.162712
-44.011386,67.759326,0.363714
-72.975847,-24.066781,0.517908
-75.769060,-171.750683,0.257602
94.531171,-56.340689,0.122235
97.140901,7.034985,0.145359
-85.070849,52.216198,0.010893
31.342802,111.817063,0.192746
-65.996731,-5.057179,0.605459
-205.001027,87.978959,0.362648
-23.187364,98.991778,0.145464
0.300563,-73.633441,0.916064
-64.842273,-63.800786,0.371986
150.891433,43.875139,0.955773
-124.626889,30.311958,0.044228
-28.759807,-30.531291,0.718594
-107.213509,-28.828715,0.381670
87.836537,75.319201,0.259470
45.930859,46.519421,0.815213
-71.261811,-84.718301,0.743212
38.278089,-27.121494,0.539496
-277.331264,-1.782462,0.076250
7.235156,34.516956,0.890296
-82.690622,-223.956736,0.759788
19.525917,5.255146,0.264297
177.830142,-66.473613,0.021827
-49.434972,135.348414,0.300781
43.976680,-186.569945,0.983653
-9.478084,158.679579,0.334586
-178.812717,36.966197,0.391988
-200.178584,97.079897,0.263369
-105.914862,-98.931199,0.866341
-73.911376,-114.488354,0.393800
13.768514,175.449330,0.369359
-32.263389,120.245665,0.140437
5.777894,18.853271,0.649422
-18.123417,-102.729494,0.248898
-78.851579,-28.587137,0.774209
-85.006875,-18.841623,0.817964
10.323523,-97.149581,0.148960
-53.474587,-0.370851,0.558963
135.502546,42.595125,0.006756
27.412325,-23.190107,0.944113
-95.137014,-11.704627,0.524948
65.204111,-58.655714,0.485064
-93.702989,286.844318,0.011339
21.060986,22.226447,0.955524
-29.344984,-94.442200,0.801561
93.935367,-98.786814,0.037203
100.890802,106.405898,0.685923
110.032707,171.828601,0.616839
-104.007064,48.879213,0.347211
101.361941,177.576169,0.798543
110.416606,62.809129,0.687212
-23.133591,30.710862,0.279951
82.792635,-20.968896,0.183675
144.341739,261.037230,0.576550
71.810576,-66.002974,0.151469
117.570144,-157.157973,0.314676
-49.824467,-7.205909,0.510649
-74.215858,13.745526,0.231321
49.084847,99.016333,0.693793
104.472964,-90.406522,0.891544
-121.230170,130.829160,0.266735
-45.616536,-107.358864,0.350661
110.121358,143.316298,0.846033
6.352229,-154.008129,0.429548
-75.639898,85.766090,0.561410
162.839094,69.872697,0.957972
-69.858458,83.952611,0.467448
-60.299013,-36.849615,0.122067
-49.990756,-57.709684,0.512043
-39.073158,61.318019,0.557372
20.959853,14.361987,0.964674
-144.350202,58.416192,0.537880
38.926155,16.822667,0.905852
-144.442553,-38.189909,0.791476
174.338384,-50.072814,0.062555
-42.942650,-21.683863,0.084410
33.562056,13.476925,0.616617
54.225669,-38.502655,0.418523
-111.015418,99.859559,0.462022
-13.367720,-75.415669,0.812884
125.707383,-43.577830,0.595460
-50.987519,-115.192341,0.618898
-16.882807,-17.454789,0.018095
140.876961,-78.712564,0.287737
-5.307481,138.863751,0.232747
33.798703,-71.103321,0.357442
143.972541,-17.320083,0.224839
-15.861786,12.384519,0.890589
-137.405432,-139.986770,0.194082
-19.487316,37.230890,0.609680
-120.070964,17.117346,0.287281
118.184765,150.920906,0.304918
-3.675960,-249.162313,0.956211
-135.061502,6.615515,0.892202
-100.229921,48.589095,0.589977
-1.069290,-44.524813,0.486736
86.970380,63.130905,0.330090
57.239704,-41.086034,0.317012
-132.786021,47.180952,0.573252
105.751812,94.963477,0.801022
110.257342,-76.798360,0.003548
68.925833,-85.390540,0.064831
-93.193432,111.779174,0.321770
-28.966030,7.796527,0.596442
30.828920,-152.661823,0.262956
71.056255,0.366357,0.650624
99.519528,100.631530,0.294035
29.217602,-21.118394,0.921145
22.599556,173.980704,0.710801
-55.619428,-94.112357,0.408805
-89.124597,-20.911677,0.970440
-185.683068,3.300061,0.750855
-127.689136,3.150156,0.100982
-101.772840,63.743926,0.720333
-73.864488,34.428664,0.151737
31.564770,-53.256285,0.717010
31.425917,10.089729,0.932956
47.542022,185.662091,0.014291
83.581029,16.001407,0.686891
61.424987,96.806464,0.333355
-119.010381,-21.910372,0.709388
61.751100,73.555805,0.703757
46.423848,9.256914,0.784206
-26.676050,-111.319406,0.620490
10.125676,45.361393,0.586013
153.283988,12.537122,0.420078
-5.757563,20.067497,0.483612
-82.522114,-93.331253,0.774543
64.939284,133.108388,0.911490
-85.398362,40.967659,0.429231
99.556736,-4.798912,0.717531
79.471988,-49.574509,0.624962
22.489925,-1.617607,0.486578
-84.178964,-134.758284,0.667044
-91.687715,-32.122462,0.941364
-27.566848,214.445136,0.986445
-80.593800,-142.325100,0.679097
-48.131181,-119.587258,0.247190
-8.386512,-122.449338,0.597470
-16.928914,65.381408,0.073697
121.990572,61.615544,0.556777
-36.082083,23.691081,0.548570
-38.254328,-83.845353,0.611408
64.592612,-115.671413,0.779509
12.503208,66.982858,0.496284
72.001717,12.639911,0.690112
-6.824517,-102.293075,0.020617
34.561501,-126.397507,0.988016
70.562952,-76.844718,0.899218
-40.169146,3.808500,0.747982
-49.409150,-59.005820,0.142242
118.308436,-211.981187,0.428621
20.287219,-47.729388,0.525875
-109.379717,80.523423,0.595954
-57.631986,61.003849,0.625527
-64.144760,114.074107,0.888288
100.446577,231.139502,0.141348
210.140746,-23.054641,0.388864
125.614769,-62.190144,0.556391
65.914830,145.646541,0.313544
217.496782,-36.128180,0.674164
-170.506269,117.894230,0.439956
49.699165,-70.284056,0.754286
-25.313908,27.444329,0.460716
14.122045,103.994614,0.466468
-73.898557,37.348620,0.460257
-98.783507,-106.706986,0.046717
68.734106,-112.708076,0.690555
-39.041210,133.914203,0.247990
-50.903181,13.710918,0.848874
-50.305412,59.792509,0.688218
-137.168227,57.333013,0.350630
49.899849,89.813073,0.196061
120.706840,-117.143896,0.822672
-240.643997,-55.070621,0.138877
-41.152767,-78.611217,0.240332
-30.135436,124.694712,0.571385
36.217173,98.786483,0.914461
-229.481890,13.976572,0.554632
67.144562,72.513138,0.412241
96.900800,137.676110,0.273723
39.025201,-250.263269,0.959189
-26.262714,-85.460820,0.000331
-26.562568,17.622955,0.785177
62.219930,-227.682490,0.501456
165.873935,57.607541,0.114962
9.035504,96.469011,0.120699
-118.872037,190.183705,0.806918
45.213383,-55.665018,0.112907
-70.282430,25.105005,0.741413
-108.839711,74.157801,0.214955
13.321874,92.988421,0.623059
-217.501605,-83.797036,0.367135
-228.669068,21.618553,0.915607
45.869994,-306.308594,0.539964
-64.456330,43.745829,0.733880
-146.804778,-39.438958,0.621469
-89.691402,-110.515035,0.055074
81.815623,225.124814,0.586027
40.818840,46.008144,0.707670
123.214160,51.340731,0.669404
10.834308,-26.887672,0.372041
110.591143,-153.992435,0.949198
77.792850,-79.188197,0.000976
11.013022,-40.026859,0.380395
-20.791950,-267.208573,0.335247
-39.591341,-8.865764,0.406363
80.818229,37.697139,0.173992
121.296738,-33.525212,0.438721
-26.415053,-208.284196,0.980914
83.369457,-65.366474,0.887292
1.552147,-53.040577,0.770062
27.649446,117.831574,0.588566
-179.134358,-94.581977,0.102556
-68.839609,40.054859,0.137614
-281.184118,53.004037,0.890717
95.205502,37.792881,0.039103
39.407738,37.350113,0.766328
34.225578,-173.992785,0.698932
38.945723,-16.804832,0.534940
93.333449,0.164049,0.770060
-6.187617,172.214893,0.275225
68.390351,-17.667610,0.741667
-213.820435,-29.849343,0.949783
-170.703211,-28.740316,0.474165
47.245982,54.630096,0.850607
28.406668,26.095999,0.503119
-82.838306,-28.661253,0.212054
73.468232,226.723829,0.349090
-53.027371,12.146459,0.567923
176.006022,20.521866,0.561439
-182.641542,-95.579879,0.828699
-66.798219,-43.077945,0.645045
4.398288,21.860114,0.359461
13.003228,-67.309295,0.484239
-138.036694,55.965497,0.194205
-4.824591,54.747757,0.655352
111.825190,-85.177648,0.675469
-274.644069,-67.121264,0.444760
30.070185,-18.926877,0.921837
-168.126649,-30.185830,0.898162
11.109818,174.203951,0.958905
-51.380992,-109.630104,0.214676
-123.140601,-41.260945,0.757120
56.355400,-41.897748,0.694076
-34.845366,120.332907,0.442644
-62.311685,98.332886,0.999401
178.526677,-81.381486,0.693685
286.895635,75.337810,0.692782
13.577976,206.726177,0.615064
68.846091,1.069023,0.294321
203.397704,-134.656837,0.879590
-93.069518,-201.553455,0.803772
-115.480726,-65.721341,0.791073
90.573015,28.894924,0.973015
9.297121,-54.156310,0.501621
-16.037410,-160.516532,0.523051
-162.875033,14.863782,0.777694
106.036479,-75.877175,0.946140
166.805391,5.823593,0.720254
-168.373387,11.242241,0.857682
94.953454,211.003664,0.407455
82.113528,82.991512,0.974454
78.788454,35.663107,0.596468
-41.388369,-100.687151,0.241874
62.194804,11.132177,0.460233
-172.343467,23.803192,0.506431
-62.677396,-26.499152,0.665359
24.303398,7.924235,0.401324
-23.490503,23.670941,0.365736
102.667767,-122.158644,0.788855
-70.718725,71.932111,0.540523
-94.727581,-61.020430,0.129610
160.235329,-88.631637,0.395936
61.193334,-8.050309,0.554380
-11.221621,131.107065,0.838099
-12.939430,120.642614,0.970301
-41.387395,-75.875809,0.904624
-163.396636,166.393736,0.293873
151.770833,80.299025,0.626102
-24.443932,5.853295,0.790183
-8.285719,-293.267332,0.654054
-296.133235,-159.332222,0.460876
36.526189,161.960731,0.427011
20.492277,-59.128424,0.066496
32.921439,-158.378353,0.831880
-78.748466,-61.901404,0.432138
-24.594780,-167.953736,0.963732
-97.907478,-96.176828,0.894408
-18.178117,-111.708334,0.073571
-56.482241,29.003918,0.370999
-39.769193,125.405400,0.708206
-33.327960,39.521224,0.828384
-162.354596,49.727684,0.670681
-87.302757,-24.356864,0.688591
-23.309619,23.981914,0.183307
185.127723,-77.182746,0.406304
-51.214715,-113.022994,0.172899
74.758427,-39.869181,0.456054
-90.988989,69.121120,0.718814
-58.305800,19.667580,0.802146
18.151679,-60.414280,0.231741
-35.211736,-186.263169,0.843880
9.062377,55.711403,0.689195
-132.483949,-71.817197,0.956808
68.634034,76.073533,0.803281
-18.151548,-62.503587,0.861628
2.914463,25.025315,0.200329
146.861330,-132.443640,0.948486
-60.794563,-124.900140,0.614028
134.983447,-51.439644,0.161788
37.493584,-17.401931,0.568851
79.054640,-22.704767,0.110427
-75.600667,75.224820,0.711927
-150.090559,62.562786,0.638422
5.763472,69.101886,0.823744
88.763209,130.399792,0.521467
-20.776117,-60.766747,0.403319
-6.405335,-57.531503,0.361520
199.981482,298.431539,0.984989
59.934640,-48.807758,0.999525
53.488109,-143.666955,0.900792
-43.900881,92.529488,0.692128
11.841160,-51.689150,0.865891
-8.531715,204.193094,0.638454
-57.344246,130.545661,0.190419
-183.045128,103.155175,0.901712
-47.094035,80.619371,0.403163
-41.988853,-16.293291,0.088126
124.597273,-56.678186,0.129555
112.544673,74.992989,0.984467
83.259925,17.733442,0.089261
92.188192,13.569965,0.371817
-211.088719,-37.293363,0.086966
-34.379591,-16.485428,0.827140
-84.823129,-47.687896,0.176972
-109.321341,-55.256149,0.079460
43.555293,65.878230,0.682202
-123.284520,34.221608,0.206098
104.240221,-123.245231,0.967378
99.307331,-162.070441,0.108915
65.896291,49.324281,0.251761
225.707061,-151.099750,0.360579
-61.512464,-118.403483,0.687090
124.049020,88.808222,0.128065
-127.184429,127.709622,0.390253
-8.535355,152.902799,0.030939
-84.274983,46.705209,0.687002
135.816051,-140.368607,0.592934
80.177365,34.505023,0.993506
40.654696,-188.881080,0.582533
82.293900,-113.677077,0.361574
95.177556,54.783856,0.255551
17.246290,-11.418472,0.740349
29.674491,31.400486,0.598964
-63.158984,-186.739850,0.186511
126.899385,95.374799,0.362759
0.619985,38.318660,0.352011
-66.199215,-55.460604,0.659006
139.327889,72.048138,0.870187
-44.866025,-11.676013,0.602730
46.688400,-5.347243,0.431608
-138.504663,-38.846292,0.423160
167.442923,23.631730,0.947835
6.949521,-6.775434,0.516651
-197.189706,-43.603314,0.396161
-256.636082,164.000231,0.202132
-18.990961,81.803655,0.460219
11.767557,49.961011,0.350364
65.339647,40.411879,0.004329
109.844181,233.213582,0.066115
3.647941,61.909672,0.924777
6.675018,-77.896043,0.556793
61.713163,41.726381,0.769785
53.367739,-135.180620,0.170275
-59.732204,115.569961,0.669260
208.219163,-167.277295,0.723482
171.526040,-173.768545,0.453523
90.065523,-24.738743,0.704820
-202.355282,-31.251244,0.015430
116.602448,29.517875,0.139502
-48.139671,8.510945,0.511210
